"C","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.331,1,0.498,0,-5,-0.502
0.33117,1,0.499,0,-5,-0.501
0.33135,1,0.5,0,-5,-0.5
0.33117,1,0.501,0,-5,-0.499
0.331,1,0.502,0,-5,-0.498
0.33082,1,0.503,0,-5,-0.497
0.33065,1,0.504,0,-5,-0.496
0.33047,1,0.505,0,-5,-0.495
0.33029,1,0.506,0,-5,-0.494
0.33012,1,0.507,0,-5,-0.493
0.32994,1,0.508,0,-5,-0.492
0.32976,1,0.509,0,-5,-0.491
0.32959,1,0.51,0,-5,-0.49
0.32941,1,0.511,0,-5,-0.489
0.32923,1,0.512,0,-5,-0.488
0.32906,1,0.513,0,-5,-0.487
0.32888,1,0.514,0,-5,-0.486
0.3287,1,0.515,0,-5,-0.485
0.32853,1,0.516,0,-5,-0.484
0.32835,1,0.517,0,-5,-0.483
0.32817,1,0.518,0,-5,-0.482
0.328,1,0.519,0,-5,-0.481
0.32782,1,0.52,0,-5,-0.48
0.32765,1,0.521,0,-5,-0.479
0.32747,1,0.522,0,-5,-0.478
0.32729,1,0.523,0,-5,-0.477
0.32712,1,0.524,0,-5,-0.476
0.32694,1,0.525,0,-5,-0.475
0.32676,1,0.526,0,-5,-0.474
0.32659,1,0.527,0,-5,-0.473
0.32641,1,0.528,0,-5,-0.472
0.32623,1,0.529,0,-5,-0.471
0.32606,1,0.53,0,-5,-0.47
0.32588,1,0.531,0,-5,-0.469
0.3257,1,0.532,0,-5,-0.468
0.32553,1,0.533,0,-5,-0.467
0.32535,1,0.534,0,-5,-0.466
0.32517,1,0.535,0,-5,-0.465
0.325,1,0.536,0,-5,-0.464
0.32482,1,0.537,0,-5,-0.463
0.32465,1,0.538,0,-5,-0.462
0.32447,1,0.539,0,-5,-0.461
0.32429,1,0.54,0,-5,-0.46
0.32412,1,0.541,0,-5,-0.459
0.32394,1,0.542,0,-5,-0.458
0.32376,1,0.543,0,-5,-0.457
0.32359,1,0.544,0,-5,-0.456
0.32341,1,0.545,0,-5,-0.455
0.32323,1,0.546,0,-5,-0.454
0.32306,1,0.547,0,-5,-0.453
0.32288,1,0.548,0,-5,-0.452
0.3227,1,0.549,0,-5,-0.451
0.32252,1,0.55,0,-5,-0.45
0.32202,1,0.551,0,-5,-0.449
0.32152,1,0.552,0,-5,-0.448
0.32102,1,0.553,0,-5,-0.447
0.32051,1,0.554,0,-5,-0.446
0.32001,1,0.555,0,-5,-0.445
0.31951,1,0.556,0,-5,-0.444
0.31901,1,0.557,0,-5,-0.443
0.31851,1,0.558,0,-5,-0.442
0.318,1,0.559,0,-5,-0.441
0.3175,1,0.56,0,-5,-0.44
0.317,1,0.561,0,-5,-0.439
0.3165,1,0.562,0,-5,-0.438
0.316,1,0.563,0,-5,-0.437
0.3155,1,0.564,0,-5,-0.436
0.31499,1,0.565,0,-5,-0.435
0.31449,1,0.566,0,-5,-0.434
0.31399,1,0.567,0,-5,-0.433
0.31349,1,0.568,0,-5,-0.432
0.31299,1,0.569,0,-5,-0.431
0.31248,1,0.57,0,-5,-0.43
0.31198,1,0.571,0,-5,-0.429
0.31148,1,0.572,0,-5,-0.428
0.31098,1,0.573,0,-5,-0.427
0.31048,1,0.574,0,-5,-0.426
0.30998,1,0.575,0,-5,-0.425
0.30947,1,0.576,0,-5,-0.424
0.30897,1,0.577,0,-5,-0.423
0.30847,1,0.578,0,-5,-0.422
0.30797,1,0.579,0,-5,-0.421
0.30747,1,0.58,0,-5,-0.42
0.30697,1,0.581,0,-5,-0.419
0.30646,1,0.582,0,-5,-0.418
0.30596,1,0.583,0,-5,-0.417
0.30546,1,0.584,0,-5,-0.416
0.30496,1,0.585,0,-5,-0.415
0.30446,1,0.586,0,-5,-0.414
0.30395,1,0.587,0,-5,-0.413
0.30345,1,0.588,0,-5,-0.412
0.30295,1,0.589,0,-5,-0.411
0.30245,1,0.59,0,-5,-0.41
0.30195,1,0.591,0,-5,-0.409
0.30145,1,0.592,0,-5,-0.408
0.30094,1,0.593,0,-5,-0.407
0.30044,1,0.594,0,-5,-0.406
0.29994,1,0.595,0,-5,-0.405
0.29944,1,0.596,0,-5,-0.404
0.29894,1,0.597,0,-5,-0.403
0.29843,1,0.598,0,-5,-0.402
0.29793,1,0.599,0,-5,-0.401
0.29742,1,0.6,0,-5,-0.4
0.29667,1,0.601,0,-5,-0.399
0.29592,1,0.602,0,-5,-0.398
0.29517,1,0.603,0,-5,-0.397
0.29442,1,0.604,0,-5,-0.396
0.29367,1,0.605,0,-5,-0.395
0.29293,1,0.606,0,-5,-0.394
0.29218,1,0.607,0,-5,-0.393
0.29143,1,0.608,0,-5,-0.392
0.29068,1,0.609,0,-5,-0.391
0.28993,1,0.61,0,-5,-0.39
0.28918,1,0.611,0,-5,-0.389
0.28843,1,0.612,0,-5,-0.388
0.28768,1,0.613,0,-5,-0.387
0.28694,1,0.614,0,-5,-0.386
0.28619,1,0.615,0,-5,-0.385
0.28544,1,0.616,0,-5,-0.384
0.28469,1,0.617,0,-5,-0.383
0.28394,1,0.618,0,-5,-0.382
0.28319,1,0.619,0,-5,-0.381
0.28244,1,0.62,0,-5,-0.38
0.28169,1,0.621,0,-5,-0.379
0.28095,1,0.622,0,-5,-0.378
0.2802,1,0.623,0,-5,-0.377
0.27945,1,0.624,0,-5,-0.376
0.2787,1,0.625,0,-5,-0.375
0.27795,1,0.626,0,-5,-0.374
0.2772,1,0.627,0,-5,-0.373
0.27645,1,0.628,0,-5,-0.372
0.2757,1,0.629,0,-5,-0.371
0.27495,1,0.63,0,-5,-0.37
0.27421,1,0.631,0,-5,-0.369
0.27346,1,0.632,0,-5,-0.368
0.27271,1,0.633,0,-5,-0.367
0.27196,1,0.634,0,-5,-0.366
0.27121,1,0.635,0,-5,-0.365
0.27046,1,0.636,0,-5,-0.364
0.26971,1,0.637,0,-5,-0.363
0.26896,1,0.638,0,-5,-0.362
0.26822,1,0.639,0,-5,-0.361
0.26747,1,0.64,0,-5,-0.36
0.26672,1,0.641,0,-5,-0.359
0.26597,1,0.642,0,-5,-0.358
0.26522,1,0.643,0,-5,-0.357
0.26447,1,0.644,0,-5,-0.356
0.26372,1,0.645,0,-5,-0.355
0.26297,1,0.646,0,-5,-0.354
0.26223,1,0.647,0,-5,-0.353
0.26148,1,0.648,0,-5,-0.352
0.26073,1,0.649,0,-5,-0.351
0.25996,1,0.65,0,-5,-0.35
0.25908,1,0.651,0,-5,-0.349
0.25819,1,0.652,0,-5,-0.348
0.25731,1,0.653,0,-5,-0.347
0.25643,1,0.654,0,-5,-0.346
0.25554,1,0.655,0,-5,-0.345
0.25466,1,0.656,0,-5,-0.344
0.25377,1,0.657,0,-5,-0.343
0.25289,1,0.658,0,-5,-0.342
0.252,1,0.659,0,-5,-0.341
0.25112,1,0.66,0,-5,-0.34
0.25023,1,0.661,0,-5,-0.339
0.24935,1,0.662,0,-5,-0.338
0.24846,1,0.663,0,-5,-0.337
0.24758,1,0.664,0,-5,-0.336
0.2467,1,0.665,0,-5,-0.335
0.24581,1,0.666,0,-5,-0.334
0.24493,1,0.667,0,-5,-0.333
0.24404,1,0.668,0,-5,-0.332
0.24316,1,0.669,0,-5,-0.331
0.24227,1,0.67,0,-5,-0.33
0.24139,1,0.671,0,-5,-0.329
0.2405,1,0.672,0,-5,-0.328
0.23962,1,0.673,0,-5,-0.327
0.23873,1,0.674,0,-5,-0.326
0.23785,1,0.675,0,-5,-0.325
0.23697,1,0.676,0,-5,-0.324
0.23608,1,0.677,0,-5,-0.323
0.2352,1,0.678,0,-5,-0.322
0.23431,1,0.679,0,-5,-0.321
0.23343,1,0.68,0,-5,-0.32
0.23254,1,0.681,0,-5,-0.319
0.23166,1,0.682,0,-5,-0.318
0.23077,1,0.683,0,-5,-0.317
0.22989,1,0.684,0,-5,-0.316
0.229,1,0.685,0,-5,-0.315
0.22812,1,0.686,0,-5,-0.314
0.22724,1,0.687,0,-5,-0.313
0.22635,1,0.688,0,-5,-0.312
0.22547,1,0.689,0,-5,-0.311
0.22458,1,0.69,0,-5,-0.31
0.2237,1,0.691,0,-5,-0.309
0.22281,1,0.692,0,-5,-0.308
0.22193,1,0.693,0,-5,-0.307
0.22104,1,0.694,0,-5,-0.306
0.22016,1,0.695,0,-5,-0.305
0.21927,1,0.696,0,-5,-0.304
0.21839,1,0.697,0,-5,-0.303
0.21751,1,0.698,0,-5,-0.302
0.21662,1,0.699,0,-5,-0.301
0.21572,1,0.7,0,-5,-0.3
0.21482,1,0.701,0,-5,-0.299
0.21393,1,0.702,0,-5,-0.298
0.21303,1,0.703,0,-5,-0.297
0.21213,1,0.704,0,-5,-0.296
0.21123,1,0.705,0,-5,-0.295
0.21034,1,0.706,0,-5,-0.294
0.20944,1,0.707,0,-5,-0.293
0.20854,1,0.708,0,-5,-0.292
0.20764,1,0.709,0,-5,-0.291
0.20675,1,0.71,0,-5,-0.29
0.20585,1,0.711,0,-5,-0.289
0.20495,1,0.712,0,-5,-0.288
0.20405,1,0.713,0,-5,-0.287
0.20316,1,0.714,0,-5,-0.286
0.20226,1,0.715,0,-5,-0.285
0.20136,1,0.716,0,-5,-0.284
0.20046,1,0.717,0,-5,-0.283
0.19957,1,0.718,0,-5,-0.282
0.19867,1,0.719,0,-5,-0.281
0.19777,1,0.72,0,-5,-0.28
0.19687,1,0.721,0,-5,-0.279
0.19597,1,0.722,0,-5,-0.278
0.19508,1,0.723,0,-5,-0.277
0.19418,1,0.724,0,-5,-0.276
0.19328,1,0.725,0,-5,-0.275
0.19238,1,0.726,0,-5,-0.274
0.19149,1,0.727,0,-5,-0.273
0.19059,1,0.728,0,-5,-0.272
0.18969,1,0.729,0,-5,-0.271
0.18879,1,0.73,0,-5,-0.27
0.1879,1,0.731,0,-5,-0.269
0.187,1,0.732,0,-5,-0.268
0.1861,1,0.733,0,-5,-0.267
0.1852,1,0.734,0,-5,-0.266
0.18431,1,0.735,0,-5,-0.265
0.18341,1,0.736,0,-5,-0.264
0.18251,1,0.737,0,-5,-0.263
0.18161,1,0.738,0,-5,-0.262
0.18072,1,0.739,0,-5,-0.261
0.17982,1,0.74,0,-5,-0.26
0.17892,1,0.741,0,-5,-0.259
0.17802,1,0.742,0,-5,-0.258
0.17713,1,0.743,0,-5,-0.257
0.17623,1,0.744,0,-5,-0.256
0.17533,1,0.745,0,-5,-0.255
0.17443,1,0.746,0,-5,-0.254
0.17354,1,0.747,0,-5,-0.253
0.17264,1,0.748,0,-5,-0.252
0.17174,1,0.749,0,-5,-0.251
0.17083,1,0.75,0,-5,-0.25
0.17003,1,0.751,0,-5,-0.249
0.16924,1,0.752,0,-5,-0.248
0.16845,1,0.753,0,-5,-0.247
0.16765,1,0.754,0,-5,-0.246
0.16686,1,0.755,0,-5,-0.245
0.16606,1,0.756,0,-5,-0.244
0.16527,1,0.757,0,-5,-0.243
0.16447,1,0.758,0,-5,-0.242
0.16368,1,0.759,0,-5,-0.241
0.16288,1,0.76,0,-5,-0.24
0.16209,1,0.761,0,-5,-0.239
0.16129,1,0.762,0,-5,-0.238
0.1605,1,0.763,0,-5,-0.237
0.1597,1,0.764,0,-5,-0.236
0.15891,1,0.765,0,-5,-0.235
0.15811,1,0.766,0,-5,-0.234
0.15732,1,0.767,0,-5,-0.233
0.15653,1,0.768,0,-5,-0.232
0.15573,1,0.769,0,-5,-0.231
0.15494,1,0.77,0,-5,-0.23
0.15414,1,0.771,0,-5,-0.229
0.15335,1,0.772,0,-5,-0.228
0.15255,1,0.773,0,-5,-0.227
0.15176,1,0.774,0,-5,-0.226
0.15096,1,0.775,0,-5,-0.225
0.15017,1,0.776,0,-5,-0.224
0.14937,1,0.777,0,-5,-0.223
0.14858,1,0.778,0,-5,-0.222
0.14778,1,0.779,0,-5,-0.221
0.14699,1,0.78,0,-5,-0.22
0.14619,1,0.781,0,-5,-0.219
0.1454,1,0.782,0,-5,-0.218
0.1446,1,0.783,0,-5,-0.217
0.14381,1,0.784,0,-5,-0.216
0.14302,1,0.785,0,-5,-0.215
0.14222,1,0.786,0,-5,-0.214
0.14143,1,0.787,0,-5,-0.213
0.14063,1,0.788,0,-5,-0.212
0.13984,1,0.789,0,-5,-0.211
0.13904,1,0.79,0,-5,-0.21
0.13825,1,0.791,0,-5,-0.209
0.13745,1,0.792,0,-5,-0.208
0.13666,1,0.793,0,-5,-0.207
0.13586,1,0.794,0,-5,-0.206
0.13507,1,0.795,0,-5,-0.205
0.13427,1,0.796,0,-5,-0.204
0.13348,1,0.797,0,-5,-0.203
0.13268,1,0.798,0,-5,-0.202
0.13189,1,0.799,0,-5,-0.201
0.13108,1,0.8,0,-5,-0.2
0.13049,1,0.801,0,-5,-0.199
0.1299,1,0.802,0,-5,-0.198
0.1293,1,0.803,0,-5,-0.197
0.12871,1,0.804,0,-5,-0.196
0.12812,1,0.805,0,-5,-0.195
0.12752,1,0.806,0,-5,-0.194
0.12693,1,0.807,0,-5,-0.193
0.12634,1,0.808,0,-5,-0.192
0.12574,1,0.809,0,-5,-0.191
0.12515,1,0.81,0,-5,-0.19
0.12456,1,0.811,0,-5,-0.189
0.12397,1,0.812,0,-5,-0.188
0.12337,1,0.813,0,-5,-0.187
0.12278,1,0.814,0,-5,-0.186
0.12219,1,0.815,0,-5,-0.185
0.12159,1,0.816,0,-5,-0.184
0.121,1,0.817,0,-5,-0.183
0.12041,1,0.818,0,-5,-0.182
0.11981,1,0.819,0,-5,-0.181
0.11922,1,0.82,0,-5,-0.18
0.11863,1,0.821,0,-5,-0.179
0.11803,1,0.822,0,-5,-0.178
0.11744,1,0.823,0,-5,-0.177
0.11685,1,0.824,0,-5,-0.176
0.11625,1,0.825,0,-5,-0.175
0.11566,1,0.826,0,-5,-0.174
0.11507,1,0.827,0,-5,-0.173
0.11447,1,0.828,0,-5,-0.172
0.11388,1,0.829,0,-5,-0.171
0.11329,1,0.83,0,-5,-0.17
0.11269,1,0.831,0,-5,-0.169
0.1121,1,0.832,0,-5,-0.168
0.11151,1,0.833,0,-5,-0.167
0.11091,1,0.834,0,-5,-0.166
0.11032,1,0.835,0,-5,-0.165
0.10973,1,0.836,0,-5,-0.164
0.10913,1,0.837,0,-5,-0.163
0.10854,1,0.838,0,-5,-0.162
0.10795,1,0.839,0,-5,-0.161
0.10735,1,0.84,0,-5,-0.16
0.10676,1,0.841,0,-5,-0.159
0.10617,1,0.842,0,-5,-0.158
0.10558,1,0.843,0,-5,-0.157
0.10498,1,0.844,0,-5,-0.156
0.10439,1,0.845,0,-5,-0.155
0.1038,1,0.846,0,-5,-0.154
0.1032,1,0.847,0,-5,-0.153
0.10261,1,0.848,0,-5,-0.152
0.10202,1,0.849,0,-5,-0.151
0.10141,1,0.85,0,-5,-0.15
0.1011,1,0.851,0,-5,-0.149
0.10079,1,0.852,0,-5,-0.148
0.10048,1,0.853,0,-5,-0.147
0.10017,1,0.854,0,-5,-0.146
0.099853,1,0.855,0,-5,-0.145
0.099541,1,0.856,0,-5,-0.144
0.099229,1,0.857,0,-5,-0.143
0.098917,1,0.858,0,-5,-0.142
0.098605,1,0.859,0,-5,-0.141
0.098293,1,0.86,0,-5,-0.14
0.097981,1,0.861,0,-5,-0.139
0.097669,1,0.862,0,-5,-0.138
0.097356,1,0.863,0,-5,-0.137
0.097044,1,0.864,0,-5,-0.136
0.096732,1,0.865,0,-5,-0.135
0.09642,1,0.866,0,-5,-0.134
0.096108,1,0.867,0,-5,-0.133
0.095796,1,0.868,0,-5,-0.132
0.095484,1,0.869,0,-5,-0.131
0.095172,1,0.87,0,-5,-0.13
0.09486,1,0.871,0,-5,-0.129
0.094548,1,0.872,0,-5,-0.128
0.094236,1,0.873,0,-5,-0.127
0.093924,1,0.874,0,-5,-0.126
0.093611,1,0.875,0,-5,-0.125
0.093299,1,0.876,0,-5,-0.124
0.092987,1,0.877,0,-5,-0.123
0.092675,1,0.878,0,-5,-0.122
0.092363,1,0.879,0,-5,-0.121
0.092051,1,0.88,0,-5,-0.12
0.091739,1,0.881,0,-5,-0.119
0.091427,1,0.882,0,-5,-0.118
0.091115,1,0.883,0,-5,-0.117
0.090803,1,0.884,0,-5,-0.116
0.090491,1,0.885,0,-5,-0.115
0.090179,1,0.886,0,-5,-0.114
0.089866,1,0.887,0,-5,-0.113
0.089554,1,0.888,0,-5,-0.112
0.089242,1,0.889,0,-5,-0.111
0.08893,1,0.89,0,-5,-0.11
0.088618,1,0.891,0,-5,-0.109
0.088306,1,0.892,0,-5,-0.108
0.087994,1,0.893,0,-5,-0.107
0.087682,1,0.894,0,-5,-0.106
0.08737,1,0.895,0,-5,-0.105
0.087058,1,0.896,0,-5,-0.104
0.086746,1,0.897,0,-5,-0.103
0.086434,1,0.898,0,-5,-0.102
0.086121,1,0.899,0,-5,-0.101
0.085802,1,0.9,0,-5,-0.1
0.085835,1,0.901,0,-5,-0.099
0.085869,1,0.902,0,-5,-0.098
0.085902,1,0.903,0,-5,-0.097
0.085935,1,0.904,0,-5,-0.096
0.085968,1,0.905,0,-5,-0.095
0.086002,1,0.906,0,-5,-0.094
0.086035,1,0.907,0,-5,-0.093
0.086068,1,0.908,0,-5,-0.092
0.086101,1,0.909,0,-5,-0.091
0.086135,1,0.91,0,-5,-0.09
0.086168,1,0.911,0,-5,-0.089
0.086201,1,0.912,0,-5,-0.088
0.086234,1,0.913,0,-5,-0.087
0.086268,1,0.914,0,-5,-0.086
0.086301,1,0.915,0,-5,-0.085
0.086334,1,0.916,0,-5,-0.084
0.086367,1,0.917,0,-5,-0.083
0.086401,1,0.918,0,-5,-0.082
0.086434,1,0.919,0,-5,-0.081
0.086467,1,0.92,0,-5,-0.08
0.086501,1,0.921,0,-5,-0.079
0.086534,1,0.922,0,-5,-0.078
0.086567,1,0.923,0,-5,-0.077
0.0866,1,0.924,0,-5,-0.076
0.086634,1,0.925,0,-5,-0.075
0.086667,1,0.926,0,-5,-0.074
0.0867,1,0.927,0,-5,-0.073
0.086733,1,0.928,0,-5,-0.072
0.086767,1,0.929,0,-5,-0.071
0.0868,1,0.93,0,-5,-0.07
0.086833,1,0.931,0,-5,-0.069
0.086866,1,0.932,0,-5,-0.068
0.0869,1,0.933,0,-5,-0.067
0.086933,1,0.934,0,-5,-0.066
0.086966,1,0.935,0,-5,-0.065
0.086999,1,0.936,0,-5,-0.064
0.087033,1,0.937,0,-5,-0.063
0.087066,1,0.938,0,-5,-0.062
0.087099,1,0.939,0,-5,-0.061
0.087132,1,0.94,0,-5,-0.06
0.087166,1,0.941,0,-5,-0.059
0.087199,1,0.942,0,-5,-0.058
0.087232,1,0.943,0,-5,-0.057
0.087266,1,0.944,0,-5,-0.056
0.087299,1,0.945,0,-5,-0.055
0.087332,1,0.946,0,-5,-0.054
0.087365,1,0.947,0,-5,-0.053
0.087399,1,0.948,0,-5,-0.052
0.087432,1,0.949,0,-5,-0.051
0.08746,1,0.95,0,-5,-0.05
0.087889,1,0.951,0,-5,-0.049
0.088318,1,0.952,0,-5,-0.048
0.088747,1,0.953,0,-5,-0.047
0.089176,1,0.954,0,-5,-0.046
0.089605,1,0.955,0,-5,-0.045
0.090034,1,0.956,0,-5,-0.044
0.090463,1,0.957,0,-5,-0.043
0.090892,1,0.958,0,-5,-0.042
0.091322,1,0.959,0,-5,-0.041
0.091751,1,0.96,0,-5,-0.04
0.09218,1,0.961,0,-5,-0.039
0.092609,1,0.962,0,-5,-0.038
0.093038,1,0.963,0,-5,-0.037
0.093467,1,0.964,0,-5,-0.036
0.093896,1,0.965,0,-5,-0.035
0.094325,1,0.966,0,-5,-0.034
0.094754,1,0.967,0,-5,-0.033
0.095183,1,0.968,0,-5,-0.032
0.095612,1,0.969,0,-5,-0.031
0.096042,1,0.97,0,-5,-0.03
0.096471,1,0.971,0,-5,-0.029
0.0969,1,0.972,0,-5,-0.028
0.097329,1,0.973,0,-5,-0.027
0.097758,1,0.974,0,-5,-0.026
0.098187,1,0.975,0,-5,-0.025
0.098616,1,0.976,0,-5,-0.024
0.099045,1,0.977,0,-5,-0.023
0.099474,1,0.978,0,-5,-0.022
0.099903,1,0.979,0,-5,-0.021
0.10033,1,0.98,0,-5,-0.02
0.10076,1,0.981,0,-5,-0.019
0.10119,1,0.982,0,-5,-0.018
0.10162,1,0.983,0,-5,-0.017
0.10205,1,0.984,0,-5,-0.016
0.10248,1,0.985,0,-5,-0.015
0.10291,1,0.986,0,-5,-0.014
0.10334,1,0.987,0,-5,-0.013
0.10377,1,0.988,0,-5,-0.012
0.10419,1,0.989,0,-5,-0.011
0.10462,1,0.99,0,-5,-0.01
0.10505,1,0.991,0,-5,-0.009
0.10548,1,0.992,0,-5,-0.008
0.10591,1,0.993,0,-5,-0.007
0.10634,1,0.994,0,-5,-0.006
0.10677,1,0.995,0,-5,-0.005
0.1072,1,0.996,0,-5,-0.004
0.10763,1,0.997,0,-5,-0.003
0.10806,1,0.998,0,-5,-0.002
0.10849,1,0.999,0,-5,-0.001
0.10891,1,1,0,-5,0
